"@timestamp","@version","@version.keyword",Base,"Base.keyword","Data\Time","Data\Time.keyword",Date,"Date/TimeFloor","Date/TimeFloor.keyword",Geo,"Geo.keyword",Hour,Lat,Lon,WeekdayName,"WeekdayName.keyword",WeekdayNumber,WeekmonthName,"WeekmonthName.keyword",WeekmonthNumber,"_id","_index","_score","event.original","event.original.keyword",geo,message,"message.keyword"
"Jul 19, 2022 @ 01:15:48.432",1,1,B02512,B02512,"2014-09-01 21:50:00","2014-09-01 21:50:00","Sep 1, 2014 @ 04:30:00.000","2014-09-01 21:00:00","2014-09-01 21:00:00","POINT (40.7577 -73.9906)","POINT (40.7577 -73.9906)",21,"40.758","-73.991",Monday,Monday,0,September,September,9,"080PE4IB5GW_hXBXVmB6",testtwo,"-","2014-09-01 21:50:00,40.7577,-73.9906,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7577 -73.9906)","2014-09-01 21:50:00,40.7577,-73.9906,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7577 -73.9906)","POINT (-73.99060064926744 40.75770183932036)","2014-09-01 21:50:00,40.7577,-73.9906,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7577 -73.9906)","2014-09-01 21:50:00,40.7577,-73.9906,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7577 -73.9906)"
"Jul 19, 2022 @ 01:15:43.430",1,1,B02512,B02512,"2014-09-01 21:45:00","2014-09-01 21:45:00","Sep 1, 2014 @ 04:30:00.000","2014-09-01 21:00:00","2014-09-01 21:00:00","POINT (40.7389 -74.0026)","POINT (40.7389 -74.0026)",21,"40.739","-74.003",Monday,Monday,0,September,September,9,"0s0PE4IB5GW_hXBXQmDy",testtwo,"-","2014-09-01 21:45:00,40.7389,-74.0026,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7389 -74.0026)","2014-09-01 21:45:00,40.7389,-74.0026,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7389 -74.0026)","POINT (-74.00260169059038 40.73889921884984)","2014-09-01 21:45:00,40.7389,-74.0026,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7389 -74.0026)","2014-09-01 21:45:00,40.7389,-74.0026,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7389 -74.0026)"
"Jul 19, 2022 @ 01:15:38.431",1,1,B02512,B02512,"2014-09-01 21:43:00","2014-09-01 21:43:00","Sep 1, 2014 @ 04:30:00.000","2014-09-01 21:00:00","2014-09-01 21:00:00","POINT (40.7335 -73.9954)","POINT (40.7335 -73.9954)",21,"40.734","-73.995",Monday,Monday,0,September,September,9,"0c0PE4IB5GW_hXBXL2Bq",testtwo,"-","2014-09-01 21:43:00,40.7335,-73.9954,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7335 -73.9954)","2014-09-01 21:43:00,40.7335,-73.9954,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7335 -73.9954)","POINT (-73.99539954029024 40.733501398935914)","2014-09-01 21:43:00,40.7335,-73.9954,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7335 -73.9954)","2014-09-01 21:43:00,40.7335,-73.9954,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7335 -73.9954)"
"Jul 19, 2022 @ 01:15:33.427",1,1,B02512,B02512,"2014-09-01 21:43:00","2014-09-01 21:43:00","Sep 1, 2014 @ 04:30:00.000","2014-09-01 21:00:00","2014-09-01 21:00:00","POINT (40.7335 -73.9954)","POINT (40.7335 -73.9954)",21,"40.734","-73.995",Monday,Monday,0,September,September,9,"0M0PE4IB5GW_hXBXG2Db",testtwo,"-","2014-09-01 21:43:00,40.7335,-73.9954,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7335 -73.9954)","2014-09-01 21:43:00,40.7335,-73.9954,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7335 -73.9954)","POINT (-73.99539954029024 40.733501398935914)","2014-09-01 21:43:00,40.7335,-73.9954,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7335 -73.9954)","2014-09-01 21:43:00,40.7335,-73.9954,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7335 -73.9954)"
"Jul 19, 2022 @ 01:15:28.428",1,1,B02512,B02512,"2014-09-01 21:42:00","2014-09-01 21:42:00","Sep 1, 2014 @ 04:30:00.000","2014-09-01 21:00:00","2014-09-01 21:00:00","POINT (40.7448 -73.8436)","POINT (40.7448 -73.8436)",21,"40.745","-73.844",Monday,Monday,0,September,September,9,"z80PE4IB5GW_hXBXCGBU",testtwo,"-","2014-09-01 21:42:00,40.7448,-73.8436,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7448 -73.8436)","2014-09-01 21:42:00,40.7448,-73.8436,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7448 -73.8436)","POINT (-73.84359749034047 40.744800539687276)","2014-09-01 21:42:00,40.7448,-73.8436,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7448 -73.8436)","2014-09-01 21:42:00,40.7448,-73.8436,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7448 -73.8436)"
"Jul 19, 2022 @ 01:15:23.429",1,1,B02512,B02512,"2014-09-01 21:42:00","2014-09-01 21:42:00","Sep 1, 2014 @ 04:30:00.000","2014-09-01 21:00:00","2014-09-01 21:00:00","POINT (40.7448 -73.8436)","POINT (40.7448 -73.8436)",21,"40.745","-73.844",Monday,Monday,0,September,September,9,"zs0OE4IB5GW_hXBX9GDQ",testtwo,"-","2014-09-01 21:42:00,40.7448,-73.8436,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7448 -73.8436)","2014-09-01 21:42:00,40.7448,-73.8436,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7448 -73.8436)","POINT (-73.84359749034047 40.744800539687276)","2014-09-01 21:42:00,40.7448,-73.8436,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7448 -73.8436)","2014-09-01 21:42:00,40.7448,-73.8436,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7448 -73.8436)"
"Jul 19, 2022 @ 01:15:18.429",1,1,B02512,B02512,"2014-09-01 21:40:00","2014-09-01 21:40:00","Sep 1, 2014 @ 04:30:00.000","2014-09-01 21:00:00","2014-09-01 21:00:00","POINT (40.7658 -73.9633)","POINT (40.7658 -73.9633)",21,"40.766","-73.963",Monday,Monday,0,September,September,9,"zc0OE4IB5GW_hXBX4WBF",testtwo,"-","2014-09-01 21:40:00,40.7658,-73.9633,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7658 -73.9633)","2014-09-01 21:40:00,40.7658,-73.9633,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7658 -73.9633)","POINT (-73.96330263465643 40.76580047607422)","2014-09-01 21:40:00,40.7658,-73.9633,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7658 -73.9633)","2014-09-01 21:40:00,40.7658,-73.9633,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7658 -73.9633)"
"Jul 19, 2022 @ 01:15:13.427",1,1,B02512,B02512,"2014-09-01 21:37:00","2014-09-01 21:37:00","Sep 1, 2014 @ 04:30:00.000","2014-09-01 21:00:00","2014-09-01 21:00:00","POINT (40.7208 -73.9832)","POINT (40.7208 -73.9832)",21,"40.721","-73.983",Monday,Monday,0,September,September,9,"zM0OE4IB5GW_hXBXzWC6",testtwo,"-","2014-09-01 21:37:00,40.7208,-73.9832,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7208 -73.9832)","2014-09-01 21:37:00,40.7208,-73.9832,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7208 -73.9832)","POINT (-73.98320009931922 40.72079845704138)","2014-09-01 21:37:00,40.7208,-73.9832,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7208 -73.9832)","2014-09-01 21:37:00,40.7208,-73.9832,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7208 -73.9832)"
"Jul 19, 2022 @ 01:15:08.428",1,1,B02512,B02512,"2014-09-01 21:36:00","2014-09-01 21:36:00","Sep 1, 2014 @ 04:30:00.000","2014-09-01 21:00:00","2014-09-01 21:00:00","POINT (40.7939 -73.9423)","POINT (40.7939 -73.9423)",21,"40.794","-73.942",Monday,Monday,0,September,September,9,"y80OE4IB5GW_hXBXumA2",testtwo,"-","2014-09-01 21:36:00,40.7939,-73.9423,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7939 -73.9423)","2014-09-01 21:36:00,40.7939,-73.9423,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7939 -73.9423)","POINT (-73.94229892641306 40.79389950726181)","2014-09-01 21:36:00,40.7939,-73.9423,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7939 -73.9423)","2014-09-01 21:36:00,40.7939,-73.9423,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7939 -73.9423)"
"Jul 19, 2022 @ 01:15:03.427",1,1,B02512,B02512,"2014-09-01 21:36:00","2014-09-01 21:36:00","Sep 1, 2014 @ 04:30:00.000","2014-09-01 21:00:00","2014-09-01 21:00:00","POINT (40.7712 -73.866)","POINT (40.7712 -73.866)",21,"40.771","-73.866",Monday,Monday,0,September,September,9,"ys0OE4IB5GW_hXBXpmCs",testtwo,"-","2014-09-01 21:36:00,40.7712,-73.866,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7712 -73.866)","2014-09-01 21:36:00,40.7712,-73.866,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7712 -73.866)","POINT (-73.86599737219512 40.77119825407863)","2014-09-01 21:36:00,40.7712,-73.866,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7712 -73.866)","2014-09-01 21:36:00,40.7712,-73.866,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7712 -73.866)"
"Jul 19, 2022 @ 01:14:58.426",1,1,B02512,B02512,"2014-09-01 21:34:00","2014-09-01 21:34:00","Sep 1, 2014 @ 04:30:00.000","2014-09-01 21:00:00","2014-09-01 21:00:00","POINT (40.7717 -73.87130000000001)","POINT (40.7717 -73.87130000000001)",21,"40.772","-73.871",Monday,Monday,0,September,September,9,"yc0OE4IB5GW_hXBXk2Ak",testtwo,"-","2014-09-01 21:34:00,40.7717,-73.8713,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7717 -73.87130000000001)","2014-09-01 21:34:00,40.7717,-73.8713,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7717 -73.87130000000001)","POINT (-73.87129976414144 40.77170179691166)","2014-09-01 21:34:00,40.7717,-73.8713,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7717 -73.87130000000001)","2014-09-01 21:34:00,40.7717,-73.8713,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7717 -73.87130000000001)"
"Jul 19, 2022 @ 01:14:53.424",1,1,B02512,B02512,"2014-09-01 21:34:00","2014-09-01 21:34:00","Sep 1, 2014 @ 04:30:00.000","2014-09-01 21:00:00","2014-09-01 21:00:00","POINT (40.7376 -74.00530000000001)","POINT (40.7376 -74.00530000000001)",21,"40.738","-74.005",Monday,Monday,0,September,September,9,"yM0OE4IB5GW_hXBXf2Cb",testtwo,"-","2014-09-01 21:34:00,40.7376,-74.0053,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7376 -74.00530000000001)","2014-09-01 21:34:00,40.7376,-74.0053,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7376 -74.00530000000001)","POINT (-74.00530250743032 40.73759838938713)","2014-09-01 21:34:00,40.7376,-74.0053,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7376 -74.00530000000001)","2014-09-01 21:34:00,40.7376,-74.0053,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7376 -74.00530000000001)"
"Jul 19, 2022 @ 01:14:48.425",1,1,B02512,B02512,"2014-09-01 21:32:00","2014-09-01 21:32:00","Sep 1, 2014 @ 04:30:00.000","2014-09-01 21:00:00","2014-09-01 21:00:00","POINT (40.7588 -73.9709)","POINT (40.7588 -73.9709)",21,"40.759","-73.971",Monday,Monday,0,September,September,9,"x80OE4IB5GW_hXBXbGAQ",testtwo,"-","2014-09-01 21:32:00,40.7588,-73.9709,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7588 -73.9709)","2014-09-01 21:32:00,40.7588,-73.9709,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7588 -73.9709)","POINT (-73.97090150043368 40.75880049727857)","2014-09-01 21:32:00,40.7588,-73.9709,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7588 -73.9709)","2014-09-01 21:32:00,40.7588,-73.9709,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7588 -73.9709)"
"Jul 19, 2022 @ 01:14:43.424",1,1,B02512,B02512,"2014-09-01 21:31:00","2014-09-01 21:31:00","Sep 1, 2014 @ 04:30:00.000","2014-09-01 21:00:00","2014-09-01 21:00:00","POINT (40.8802 -74.23999999999999)","POINT (40.8802 -74.23999999999999)",21,"40.88","-74.24",Monday,Monday,0,September,September,9,"xs0OE4IB5GW_hXBXWGCH",testtwo,"-","2014-09-01 21:31:00,40.8802,-74.24,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.8802 -74.23999999999999)","2014-09-01 21:31:00,40.8802,-74.24,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.8802 -74.23999999999999)","POINT (-74.23999789170921 40.88019941467792)","2014-09-01 21:31:00,40.8802,-74.24,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.8802 -74.23999999999999)","2014-09-01 21:31:00,40.8802,-74.24,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.8802 -74.23999999999999)"
"Jul 19, 2022 @ 01:14:38.421",1,1,B02512,B02512,"2014-09-01 21:31:00","2014-09-01 21:31:00","Sep 1, 2014 @ 04:30:00.000","2014-09-01 21:00:00","2014-09-01 21:00:00","POINT (40.7465 -73.9936)","POINT (40.7465 -73.9936)",21,"40.747","-73.994",Monday,Monday,0,September,September,9,"xc0OE4IB5GW_hXBXRGD9",testtwo,"-","2014-09-01 21:31:00,40.7465,-73.9936,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7465 -73.9936)","2014-09-01 21:31:00,40.7465,-73.9936,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7465 -73.9936)","POINT (-73.99359893985093 40.74649808462709)","2014-09-01 21:31:00,40.7465,-73.9936,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7465 -73.9936)","2014-09-01 21:31:00,40.7465,-73.9936,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7465 -73.9936)"
"Jul 19, 2022 @ 01:14:33.420",1,1,B02512,B02512,"2014-09-01 21:25:00","2014-09-01 21:25:00","Sep 1, 2014 @ 04:30:00.000","2014-09-01 21:00:00","2014-09-01 21:00:00","POINT (40.6769 -73.9507)","POINT (40.6769 -73.9507)",21,"40.677","-73.951",Monday,Monday,0,September,September,9,"xM0OE4IB5GW_hXBXMWBz",testtwo,"-","2014-09-01 21:25:00,40.6769,-73.9507,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.6769 -73.9507)","2014-09-01 21:25:00,40.6769,-73.9507,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.6769 -73.9507)","POINT (-73.95069893449545 40.676898951642215)","2014-09-01 21:25:00,40.6769,-73.9507,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.6769 -73.9507)","2014-09-01 21:25:00,40.6769,-73.9507,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.6769 -73.9507)"
"Jul 19, 2022 @ 01:14:28.419",1,1,B02512,B02512,"2014-09-01 21:24:00","2014-09-01 21:24:00","Sep 1, 2014 @ 04:30:00.000","2014-09-01 21:00:00","2014-09-01 21:00:00","POINT (40.7249 -73.9815)","POINT (40.7249 -73.9815)",21,"40.725","-73.981",Monday,Monday,0,September,September,9,"w80OE4IB5GW_hXBXHWDq",testtwo,"-","2014-09-01 21:24:00,40.7249,-73.9815,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7249 -73.9815)","2014-09-01 21:24:00,40.7249,-73.9815,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7249 -73.9815)","POINT (-73.98149874061346 40.72489926125854)","2014-09-01 21:24:00,40.7249,-73.9815,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7249 -73.9815)","2014-09-01 21:24:00,40.7249,-73.9815,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7249 -73.9815)"
"Jul 19, 2022 @ 01:14:23.419",1,1,B02512,B02512,"2014-09-01 21:21:00","2014-09-01 21:21:00","Sep 1, 2014 @ 04:30:00.000","2014-09-01 21:00:00","2014-09-01 21:00:00","POINT (40.6467 -73.7778)","POINT (40.6467 -73.7778)",21,"40.647","-73.778",Monday,Monday,0,September,September,9,"ws0OE4IB5GW_hXBXCmBj",testtwo,"-","2014-09-01 21:21:00,40.6467,-73.7778,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.6467 -73.7778)","2014-09-01 21:21:00,40.6467,-73.7778,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.6467 -73.7778)","POINT (-73.77780156210065 40.64670180436224)","2014-09-01 21:21:00,40.6467,-73.7778,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.6467 -73.7778)","2014-09-01 21:21:00,40.6467,-73.7778,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.6467 -73.7778)"
"Jul 19, 2022 @ 01:14:18.417",1,1,B02512,B02512,"2014-09-01 21:20:00","2014-09-01 21:20:00","Sep 1, 2014 @ 04:30:00.000","2014-09-01 21:00:00","2014-09-01 21:00:00","POINT (40.6953 -74.1772)","POINT (40.6953 -74.1772)",21,"40.695","-74.177",Monday,Monday,0,September,September,9,"wc0NE4IB5GW_hXBX9mDv",testtwo,"-","2014-09-01 21:20:00,40.6953,-74.1772,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.6953 -74.1772)","2014-09-01 21:20:00,40.6953,-74.1772,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.6953 -74.1772)","POINT (-74.17720033787191 40.69530104286969)","2014-09-01 21:20:00,40.6953,-74.1772,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.6953 -74.1772)","2014-09-01 21:20:00,40.6953,-74.1772,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.6953 -74.1772)"
"Jul 19, 2022 @ 01:14:13.406",1,1,B02512,B02512,"2014-09-01 21:19:00","2014-09-01 21:19:00","Sep 1, 2014 @ 04:30:00.000","2014-09-01 21:00:00","2014-09-01 21:00:00","POINT (40.7225 -73.9592)","POINT (40.7225 -73.9592)",21,"40.723","-73.959",Monday,Monday,0,September,September,9,"wM0NE4IB5GW_hXBX42BI",testtwo,"-","2014-09-01 21:19:00,40.7225,-73.9592,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7225 -73.9592)","2014-09-01 21:19:00,40.7225,-73.9592,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7225 -73.9592)","POINT (-73.95919801667333 40.72249981574714)","2014-09-01 21:19:00,40.7225,-73.9592,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7225 -73.9592)","2014-09-01 21:19:00,40.7225,-73.9592,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7225 -73.9592)"
"Jul 19, 2022 @ 01:14:08.405",1,1,B02512,B02512,"2014-09-01 21:17:00","2014-09-01 21:17:00","Sep 1, 2014 @ 04:30:00.000","2014-09-01 21:00:00","2014-09-01 21:00:00","POINT (40.7425 -74.00020000000001)","POINT (40.7425 -74.00020000000001)",21,"40.743","-74",Monday,Monday,0,September,September,9,"v80NE4IB5GW_hXBXz2C8",testtwo,"-","2014-09-01 21:17:00,40.7425,-74.0002,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7425 -74.00020000000001)","2014-09-01 21:17:00,40.7425,-74.0002,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7425 -74.00020000000001)","POINT (-74.00019843131304 40.74250029399991)","2014-09-01 21:17:00,40.7425,-74.0002,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7425 -74.00020000000001)","2014-09-01 21:17:00,40.7425,-74.0002,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7425 -74.00020000000001)"
"Jul 19, 2022 @ 01:14:03.405",1,1,B02512,B02512,"2014-09-01 21:16:00","2014-09-01 21:16:00","Sep 1, 2014 @ 04:30:00.000","2014-09-01 21:00:00","2014-09-01 21:00:00","POINT (40.7448 -73.9567)","POINT (40.7448 -73.9567)",21,"40.745","-73.957",Monday,Monday,0,September,September,9,"vs0NE4IB5GW_hXBXvGA5",testtwo,"-","2014-09-01 21:16:00,40.7448,-73.9567,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7448 -73.9567)","2014-09-01 21:16:00,40.7448,-73.9567,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7448 -73.9567)","POINT (-73.95670322701335 40.744800539687276)","2014-09-01 21:16:00,40.7448,-73.9567,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7448 -73.9567)","2014-09-01 21:16:00,40.7448,-73.9567,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7448 -73.9567)"
"Jul 19, 2022 @ 01:13:58.405",1,1,B02512,B02512,"2014-09-01 21:16:00","2014-09-01 21:16:00","Sep 1, 2014 @ 04:30:00.000","2014-09-01 21:00:00","2014-09-01 21:00:00","POINT (40.7072 -73.8353)","POINT (40.7072 -73.8353)",21,"40.707","-73.835",Monday,Monday,0,September,September,9,"vc0NE4IB5GW_hXBXqGCu",testtwo,"-","2014-09-01 21:16:00,40.7072,-73.8353,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7072 -73.8353)","2014-09-01 21:16:00,40.7072,-73.8353,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7072 -73.8353)","POINT (-73.8352966401726 40.707199070602655)","2014-09-01 21:16:00,40.7072,-73.8353,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7072 -73.8353)","2014-09-01 21:16:00,40.7072,-73.8353,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7072 -73.8353)"
"Jul 19, 2022 @ 01:13:53.405",1,1,B02512,B02512,"2014-09-01 21:11:00","2014-09-01 21:11:00","Sep 1, 2014 @ 04:30:00.000","2014-09-01 21:00:00","2014-09-01 21:00:00","POINT (40.7166 -73.9901)","POINT (40.7166 -73.9901)",21,"40.717","-73.99",Monday,Monday,0,September,September,9,"vM0NE4IB5GW_hXBXlWAp",testtwo,"-","2014-09-01 21:11:00,40.7166,-73.9901,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7166 -73.9901)","2014-09-01 21:11:00,40.7166,-73.9901,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7166 -73.9901)","POINT (-73.99009706452489 40.716598494909704)","2014-09-01 21:11:00,40.7166,-73.9901,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7166 -73.9901)","2014-09-01 21:11:00,40.7166,-73.9901,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7166 -73.9901)"
"Jul 19, 2022 @ 01:13:48.403",1,1,B02512,B02512,"2014-09-01 21:11:00","2014-09-01 21:11:00","Sep 1, 2014 @ 04:30:00.000","2014-09-01 21:00:00","2014-09-01 21:00:00","POINT (40.7644 -73.98820000000001)","POINT (40.7644 -73.98820000000001)",21,"40.764","-73.988",Monday,Monday,0,September,September,9,"u80NE4IB5GW_hXBXgWCb",testtwo,"-","2014-09-01 21:11:00,40.7644,-73.9882,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7644 -73.98820000000001)","2014-09-01 21:11:00,40.7644,-73.9882,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7644 -73.98820000000001)","POINT (-73.98819738999009 40.76440044678748)","2014-09-01 21:11:00,40.7644,-73.9882,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7644 -73.98820000000001)","2014-09-01 21:11:00,40.7644,-73.9882,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7644 -73.98820000000001)"
"Jul 19, 2022 @ 01:13:43.403",1,1,B02512,B02512,"2014-09-01 21:08:00","2014-09-01 21:08:00","Sep 1, 2014 @ 04:30:00.000","2014-09-01 21:00:00","2014-09-01 21:00:00","POINT (40.7715 -73.9873)","POINT (40.7715 -73.9873)",21,"40.772","-73.987",Monday,Monday,0,September,September,9,"us0NE4IB5GW_hXBXbmAS",testtwo,"-","2014-09-01 21:08:00,40.7715,-73.9873,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7715 -73.9873)","2014-09-01 21:08:00,40.7715,-73.9873,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7715 -73.9873)","POINT (-73.98729708977044 40.77149962540716)","2014-09-01 21:08:00,40.7715,-73.9873,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7715 -73.9873)","2014-09-01 21:08:00,40.7715,-73.9873,B02512,2014-09-01 21:00:00,2014-09-01,21,0,Monday,9,September,POINT (40.7715 -73.9873)"
